77,2,213,77,91,60,-1,-1,-1,-1
77,3,153,87,34,22,-1,-1,-1,-1
78,1,53,85,45,37,-1,-1,-1,-1
78,2,214,77,88,60,-1,-1,-1,-1
78,3,152,87,33,21,-1,-1,-1,-1
79,1,53,85,45,37,-1,-1,-1,-1
79,2,213,77,86,59,-1,-1,-1,-1
79,3,151,87,33,21,-1,-1,-1,-1
80,1,54,85,45,36,-1,-1,-1,-1
80,2,213,77,84,59,-1,-1,-1,-1
80,3,150,86,34,21,-1,-1,-1,-1
81,1,53,85,45,36,-1,-1,-1,-1
81,2,211,77,84,58,-1,-1,-1,-1
81,3,148,86,35,21,-1,-1,-1,-1
82,1,54,84,45,37,-1,-1,-1,-1
82,2,209,76,83,59,-1,-1,-1,-1
82,3,148,85,34,21,-1,-1,-1,-1
83,1,54,83,45,37,-1,-1,-1,-1
83,2,208,76,82,59,-1,-1,-1,-1
83,3,148,84,33,21,-1,-1,-1,-1
84,1,55,83,44,36,-1,-1,-1,-1
84,3,147,84,34,21,-1,-1,-1,-1
85,1,55,83,44,36,-1,-1,-1,-1
85,3,146,84,34,21,-1,-1,-1,-1
86,1,55,84,44,36,-1,-1,-1,-1
86,3,146,85,33,21,-1,-1,-1,-1
87,1,56,84,43,36,-1,-1,-1,-1
87,3,145,85,34,21,-1,-1,-1,-1
88,1,55,84,44,36,-1,-1,-1,-1
88,3,145,85,33,21,-1,-1,-1,-1
89,1,56,84,43,36,-1,-1,-1,-1
89,3,144,85,34,21,-1,-1,-1,-1
90,1,55,84,44,36,-1,-1,-1,-1
90,3,144,85,33,21,-1,-1,-1,-1
91,1,55,84,44,36,-1,-1,-1,-1
91,3,143,85,33,20,-1,-1,-1,-1
92,1,55,84,44,36,-1,-1,-1,-1
92,3,143,85,32,20,-1,-1,-1,-1
93,1,56,83,43,36,-1,-1,-1,-1
93,3,142,84,32,20,-1,-1,-1,-1
94,1,55,83,44,36,-1,-1,-1,-1
94,3,143,84,31,20,-1,-1,-1,-1
95,1,56,83,42,35,-1,-1,-1,-1
95,3,142,84,32,20,-1,-1,-1,-1
96,1,57,83,42,35,-1,-1,-1,-1
96,3,140,84,33,20,-1,-1,-1,-1
97,1,56,83,42,35,-1,-1,-1,-1
97,3,139,84,33,20,-1,-1,-1,-1
98,1,56,83,42,35,-1,-1,-1,-1
98,3,138,83,34,21,-1,-1,-1,-1
99,1,56,83,42,35,-1,-1,-1,-1
99,3,138,84,33,20,-1,-1,-1,-1
100,1,56,83,42,35,-1,-1,-1,-1
100,2,235,73,80,61,-1,-1,-1,-1
100,3,137,84,34,20,-1,-1,-1,-1
101,1,56,83,42,34,-1,-1,-1,-1
101,2,215,73,93,68,-1,-1,-1,-1
101,3,137,84,33,20,-1,-1,-1,-1
102,1,56,83,42,34,-1,-1,-1,-1
102,2,225,74,83,63,-1,-1,-1,-1
102,3,137,84,32,20,-1,-1,-1,-1
103,1,56,83,42,34,-1,-1,-1,-1
103,2,225,74,84,63,-1,-1,-1,-1
103,3,135,84,34,21,-1,-1,-1,-1
104,1,57,83,40,34,-1,-1,-1,-1
104,2,226,74,81,61,-1,-1,-1,-1
104,3,136,84,32,21,-1,-1,-1,-1
105,1,56,83,41,33,-1,-1,-1,-1
105,2,226,74,80,59,-1,-1,-1,-1
105,3,134,83,33,21,-1,-1,-1,-1
106,1,56,81,41,33,-1,-1,-1,-1
106,2,224,73,80,58,-1,-1,-1,-1
106,3,134,82,32,20,-1,-1,-1,-1
107,1,56,80,41,33,-1,-1,-1,-1
107,2,223,71,80,59,-1,-1,-1,-1
107,3,133,81,32,20,-1,-1,-1,-1
108,1,56,78,40,33,-1,-1,-1,-1
108,2,219,70,83,59,-1,-1,-1,-1
108,3,133,79,32,20,-1,-1,-1,-1
109,1,55,76,41,33,-1,-1,-1,-1
109,2,218,68,82,58,-1,-1,-1,-1
109,3,132,77,33,21,-1,-1,-1,-1
110,1,55,76,41,32,-1,-1,-1,-1
110,2,217,68,83,57,-1,-1,-1,-1
110,3,131,77,33,20,-1,-1,-1,-1
111,1,55,75,41,33,-1,-1,-1,-1
111,2,216,67,84,58,-1,-1,-1,-1
111,3,132,76,32,21,-1,-1,-1,-1
112,1,55,75,41,33,-1,-1,-1,-1
112,3,131,76,32,21,-1,-1,-1,-1
113,1,56,75,40,32,-1,-1,-1,-1
113,2,214,69,85,58,-1,-1,-1,-1
113,3,131,77,30,19,-1,-1,-1,-1
114,1,56,76,40,32,-1,-1,-1,-1
114,2,213,69,86,57,-1,-1,-1,-1
114,3,129,77,29,19,-1,-1,-1,-1
115,1,56,77,40,32,-1,-1,-1,-1
115,2,212,70,87,58,-1,-1,-1,-1
115,3,127,78,30,20,-1,-1,-1,-1
116,1,55,78,41,32,-1,-1,-1,-1
116,2,213,72,87,57,-1,-1,-1,-1
116,3,127,80,29,19,-1,-1,-1,-1
117,1,54,79,41,32,-1,-1,-1,-1
117,2,211,72,88,59,-1,-1,-1,-1
117,3,126,81,28,19,-1,-1,-1,-1
118,1,54,80,40,31,-1,-1,-1,-1
118,2,208,74,90,59,-1,-1,-1,-1
118,3,125,83,27,19,-1,-1,-1,-1
119,1,53,82,40,31,-1,-1,-1,-1
119,2,209,76,89,59,-1,-1,-1,-1
119,3,125,84,26,19,-1,-1,-1,-1
120,1,53,82,40,31,-1,-1,-1,-1
120,2,209,78,88,57,-1,-1,-1,-1
120,3,125,84,27,20,-1,-1,-1,-1
121,1,52,83,41,31,-1,-1,-1,-1
121,2,209,79,89,57,-1,-1,-1,-1
121,3,124,85,27,20,-1,-1,-1,-1
122,1,52,83,40,32,-1,-1,-1,-1
122,2,208,79,89,57,-1,-1,-1,-1
123,1,52,83,40,32,-1,-1,-1,-1
123,2,206,78,91,58,-1,-1,-1,-1
124,1,51,82,41,32,-1,-1,-1,-1
124,2,205,77,92,58,-1,-1,-1,-1
125,1,51,82,40,31,-1,-1,-1,-1
125,2,205,76,92,58,-1,-1,-1,-1
126,1,52,81,39,31,-1,-1,-1,-1
126,2,203,74,94,59,-1,-1,-1,-1
127,1,51,80,40,31,-1,-1,-1,-1
127,2,204,74,92,58,-1,-1,-1,-1
128,1,51,79,40,32,-1,-1,-1,-1
128,2,205,73,93,59,-1,-1,-1,-1
129,1,50,79,40,31,-1,-1,-1,-1
129,2,203,72,93,59,-1,-1,-1,-1
130,1,50,78,40,32,-1,-1,-1,-1
130,2,202,72,94,59,-1,-1,-1,-1
131,1,50,78,40,31,-1,-1,-1,-1
131,2,202,72,93,59,-1,-1,-1,-1
132,1,50,78,39,31,-1,-1,-1,-1
132,2,201,72,94,59,-1,-1,-1,-1
133,1,49,79,40,31,-1,-1,-1,-1
133,2,200,73,94,58,-1,-1,-1,-1
134,1,49,79,40,31,-1,-1,-1,-1
134,2,201,73,93,58,-1,-1,-1,-1
135,1,49,80,39,30,-1,-1,-1,-1
135,2,200,73,93,58,-1,-1,-1,-1
136,1,49,81,38,29,-1,-1,-1,-1
136,2,199,73,94,58,-1,-1,-1,-1
137,1,49,81,37,29,-1,-1,-1,-1
137,2,198,73,94,58,-1,-1,-1,-1
138,1,49,81,37,29,-1,-1,-1,-1
138,2,197,73,95,58,-1,-1,-1,-1
139,1,48,81,38,28,-1,-1,-1,-1
139,2,197,73,95,58,-1,-1,-1,-1
140,1,47,80,39,30,-1,-1,-1,-1
140,2,197,72,94,59,-1,-1,-1,-1
141,1,47,80,39,30,-1,-1,-1,-1
141,2,196,72,95,59,-1,-1,-1,-1
142,1,46,80,39,30,-1,-1,-1,-1
142,2,196,71,94,59,-1,-1,-1,-1
143,2,195,71,94,59,-1,-1,-1,-1
143,15,133,81,12,16,-1,-1,-1,-1
144,1,46,79,37,30,-1,-1,-1,-1
144,2,195,71,94,59,-1,-1,-1,-1
144,15,133,83,11,15,-1,-1,-1,-1
145,1,45,79,38,29,-1,-1,-1,-1
145,2,194,71,94,59,-1,-1,-1,-1
145,15,132,83,12,15,-1,-1,-1,-1
146,1,45,79,37,29,-1,-1,-1,-1
146,2,193,71,94,59,-1,-1,-1,-1
146,15,130,80,14,18,-1,-1,-1,-1
147,1,45,79,38,29,-1,-1,-1,-1
147,2,193,71,94,59,-1,-1,-1,-1
147,3,127,86,18,14,-1,-1,-1,-1
147,15,129,79,14,20,-1,-1,-1,-1
148,1,45,79,37,29,-1,-1,-1,-1
148,2,193,72,93,58,-1,-1,-1,-1
148,3,127,86,18,13,-1,-1,-1,-1
148,15,128,81,15,19,-1,-1,-1,-1
149,1,44,79,37,29,-1,-1,-1,-1
149,2,193,73,92,57,-1,-1,-1,-1
149,15,128,83,14,17,-1,-1,-1,-1
150,1,44,79,37,29,-1,-1,-1,-1
150,2,192,73,93,58,-1,-1,-1,-1
150,15,128,85,12,16,-1,-1,-1,-1
151,1,42,80,37,30,-1,-1,-1,-1
151,2,191,74,92,57,-1,-1,-1,-1
151,15,127,86,13,15,-1,-1,-1,-1
152,1,41,81,38,29,-1,-1,-1,-1
152,2,190,74,93,57,-1,-1,-1,-1
152,15,127,86,12,15,-1,-1,-1,-1
153,1,41,81,37,29,-1,-1,-1,-1
153,2,190,74,92,57,-1,-1,-1,-1
153,15,125,86,14,15,-1,-1,-1,-1
154,1,41,81,37,29,-1,-1,-1,-1
154,2,189,74,92,57,-1,-1,-1,-1
154,3,122,86,18,13,-1,-1,-1,-1
154,15,125,86,13,16,-1,-1,-1,-1
155,1,41,80,36,28,-1,-1,-1,-1
155,2,189,73,92,58,-1,-1,-1,-1
155,3,122,85,17,14,-1,-1,-1,-1
156,1,41,79,36,28,-1,-1,-1,-1
156,2,188,71,93,58,-1,-1,-1,-1
156,3,121,85,18,14,-1,-1,-1,-1
156,15,122,82,15,17,-1,-1,-1,-1
157,1,41,78,35,27,-1,-1,-1,-1
157,2,187,69,92,58,-1,-1,-1,-1
157,15,121,81,15,16,-1,-1,-1,-1
158,1,40,77,36,28,-1,-1,-1,-1
158,2,187,69,91,57,-1,-1,-1,-1
158,15,119,80,16,17,-1,-1,-1,-1
159,1,39,77,36,27,-1,-1,-1,-1
159,2,185,69,92,57,-1,-1,-1,-1
159,15,118,79,17,19,-1,-1,-1,-1
160,1,39,76,36,28,-1,-1,-1,-1
160,2,185,68,91,57,-1,-1,-1,-1
160,15,117,78,18,20,-1,-1,-1,-1
161,1,39,76,35,28,-1,-1,-1,-1
161,2,184,69,92,58,-1,-1,-1,-1
161,3,116,84,20,15,-1,-1,-1,-1
161,15,116,78,19,20,-1,-1,-1,-1
162,1,39,78,36,29,-1,-1,-1,-1
162,2,183,70,93,58,-1,-1,-1,-1
162,3,115,83,21,17,-1,-1,-1,-1
163,1,38,79,35,28,-1,-1,-1,-1
163,2,183,71,93,58,-1,-1,-1,-1
163,3,115,84,19,16,-1,-1,-1,-1
164,1,37,79,36,29,-1,-1,-1,-1
164,2,182,71,94,58,-1,-1,-1,-1
164,3,114,84,20,16,-1,-1,-1,-1
165,1,36,79,37,29,-1,-1,-1,-1
165,2,181,71,94,58,-1,-1,-1,-1
165,3,113,84,20,16,-1,-1,-1,-1
166,1,36,79,35,29,-1,-1,-1,-1
166,2,181,71,92,58,-1,-1,-1,-1
166,3,112,83,20,17,-1,-1,-1,-1
167,1,35,80,36,28,-1,-1,-1,-1
167,2,180,71,92,58,-1,-1,-1,-1
167,3,111,84,20,16,-1,-1,-1,-1
168,1,35,80,36,28,-1,-1,-1,-1
168,2,179,71,92,58,-1,-1,-1,-1
168,3,109,83,21,17,-1,-1,-1,-1
169,1,35,80,35,28,-1,-1,-1,-1
169,2,178,71,92,58,-1,-1,-1,-1
169,3,108,83,21,18,-1,-1,-1,-1
170,1,34,80,35,28,-1,-1,-1,-1
170,2,178,71,92,58,-1,-1,-1,-1
170,3,109,83,20,18,-1,-1,-1,-1
171,1,34,80,35,28,-1,-1,-1,-1
171,2,177,71,92,57,-1,-1,-1,-1
171,3,109,83,20,17,-1,-1,-1,-1
172,1,35,80,33,27,-1,-1,-1,-1
172,2,177,70,92,58,-1,-1,-1,-1
172,3,108,85,20,15,-1,-1,-1,-1
173,1,34,81,34,26,-1,-1,-1,-1
173,2,177,70,91,58,-1,-1,-1,-1
173,3,108,85,20,15,-1,-1,-1,-1
174,1,34,81,33,26,-1,-1,-1,-1
174,2,175,70,93,59,-1,-1,-1,-1
174,3,107,86,19,15,-1,-1,-1,-1
175,1,33,81,34,26,-1,-1,-1,-1
175,2,175,70,92,59,-1,-1,-1,-1
175,3,105,84,21,17,-1,-1,-1,-1
175,19,63,88,21,18,-1,-1,-1,-1
176,1,32,81,34,26,-1,-1,-1,-1
176,2,175,70,92,59,-1,-1,-1,-1
176,3,104,85,22,17,-1,-1,-1,-1
176,19,63,89,21,17,-1,-1,-1,-1
177,1,32,81,33,26,-1,-1,-1,-1
177,2,173,69,93,60,-1,-1,-1,-1
177,3,103,85,22,17,-1,-1,-1,-1
178,1,32,81,32,26,-1,-1,-1,-1
178,2,172,69,93,60,-1,-1,-1,-1
178,3,102,85,23,18,-1,-1,-1,-1
179,1,32,82,31,25,-1,-1,-1,-1
179,2,172,71,92,59,-1,-1,-1,-1
179,3,102,85,22,17,-1,-1,-1,-1
180,1,31,82,32,24,-1,-1,-1,-1
180,2,171,71,93,59,-1,-1,-1,-1
180,3,101,85,22,17,-1,-1,-1,-1
181,1,30,82,32,25,-1,-1,-1,-1
181,2,171,71,92,60,-1,-1,-1,-1
181,3,100,85,22,17,-1,-1,-1,-1
182,1,30,82,32,25,-1,-1,-1,-1
182,2,171,72,90,59,-1,-1,-1,-1
182,3,99,84,24,20,-1,-1,-1,-1
182,15,73,81,30,34,-1,-1,-1,-1
183,1,29,82,33,26,-1,-1,-1,-1
183,2,171,73,90,58,-1,-1,-1,-1
183,3,98,85,24,19,-1,-1,-1,-1
183,15,71,81,30,35,-1,-1,-1,-1
184,1,28,82,33,26,-1,-1,-1,-1
184,2,170,73,89,58,-1,-1,-1,-1
184,3,97,85,24,19,-1,-1,-1,-1
185,1,28,82,33,27,-1,-1,-1,-1
185,2,170,74,88,57,-1,-1,-1,-1
185,3,95,85,25,19,-1,-1,-1,-1
186,1,28,83,33,26,-1,-1,-1,-1
186,2,169,74,89,57,-1,-1,-1,-1
186,3,95,85,24,18,-1,-1,-1,-1
187,1,27,83,33,26,-1,-1,-1,-1
187,2,168,73,90,58,-1,-1,-1,-1
187,3,94,85,24,18,-1,-1,-1,-1
188,1,26,83,33,26,-1,-1,-1,-1
188,2,168,73,89,58,-1,-1,-1,-1
188,3,94,85,24,18,-1,-1,-1,-1
188,22,57,88,15,20,-1,-1,-1,-1
189,1,26,84,33,26,-1,-1,-1,-1
189,2,166,73,90,58,-1,-1,-1,-1
189,3,93,85,25,18,-1,-1,-1,-1
189,15,65,81,25,28,-1,-1,-1,-1
189,22,57,87,16,22,-1,-1,-1,-1
190,1,26,84,33,26,-1,-1,-1,-1
190,2,164,73,91,58,-1,-1,-1,-1
190,3,92,85,25,18,-1,-1,-1,-1
190,15,64,81,24,27,-1,-1,-1,-1
190,22,56,90,15,19,-1,-1,-1,-1
191,1,25,85,34,26,-1,-1,-1,-1
191,2,165,74,89,58,-1,-1,-1,-1
191,3,93,86,25,18,-1,-1,-1,-1
191,15,65,81,22,25,-1,-1,-1,-1
191,22,56,90,14,19,-1,-1,-1,-1
192,1,24,85,35,26,-1,-1,-1,-1
192,2,165,74,88,58,-1,-1,-1,-1
192,3,91,86,26,18,-1,-1,-1,-1
192,15,66,81,19,21,-1,-1,-1,-1
192,22,56,91,13,18,-1,-1,-1,-1
193,1,24,85,34,27,-1,-1,-1,-1
193,2,166,75,86,56,-1,-1,-1,-1
193,3,91,87,26,18,-1,-1,-1,-1
193,15,65,81,19,20,-1,-1,-1,-1
193,22,55,92,14,18,-1,-1,-1,-1
194,1,24,86,34,26,-1,-1,-1,-1
194,2,165,75,87,57,-1,-1,-1,-1
194,3,92,87,25,18,-1,-1,-1,-1
194,15,63,82,25,28,-1,-1,-1,-1
195,1,23,85,36,28,-1,-1,-1,-1
195,2,164,75,88,57,-1,-1,-1,-1
195,3,92,87,25,18,-1,-1,-1,-1
195,15,62,82,26,29,-1,-1,-1,-1
196,1,23,85,35,29,-1,-1,-1,-1
196,2,164,75,87,57,-1,-1,-1,-1
196,3,92,89,24,17,-1,-1,-1,-1
197,1,24,86,33,27,-1,-1,-1,-1
197,2,162,76,87,56,-1,-1,-1,-1
197,3,92,89,23,17,-1,-1,-1,-1
198,1,23,86,33,27,-1,-1,-1,-1
198,2,162,77,87,56,-1,-1,-1,-1
198,3,92,90,21,15,-1,-1,-1,-1
199,1,23,86,31,25,-1,-1,-1,-1
199,2,161,76,88,57,-1,-1,-1,-1
199,3,92,89,22,16,-1,-1,-1,-1
200,1,22,86,34,27,-1,-1,-1,-1
200,2,159,75,89,58,-1,-1,-1,-1
200,3,90,88,23,17,-1,-1,-1,-1
200,19,73,86,22,19,-1,-1,-1,-1
201,1,22,86,32,26,-1,-1,-1,-1
201,2,159,76,88,57,-1,-1,-1,-1
